start,end,value
263,322,0.7140111254747454
322,340,0.09611688227544651
343,382,0.38446752910178605
23852,24430,1.5241391332249374
24621,24675,0.39819851228399267
24690,24744,0.961168822754465
24913,25075,0.7002801422925389
26361,26366,0.15104081500427308
27239,27244,0.19223376455089303
29331,29372,0.27461966364413287
29405,29408,0.04119294954661993
29472,29475,0.13730983182206644
29475,29926,1.4554842173139042
31845,31886,0.41192949546619934
33455,33515,0.39819851228399267
33515,33535,0.27461966364413287
33579,33597,0.23342671409751295
33612,33615,0.10984786545765315
33677,33736,0.7826660413857787
33736,33774,0.5492393272882657
34964,35471,2.4029220568861627
39572,39907,1.2907124191274246
42398,42683,1.5516010995893508
47918,47969,0.27461966364413287
48757,48762,0.3570055627373727
49053,49378,0.8787829236612252
49743,49799,0.617894243199299
49835,49895,0.5629703104704724
49933,49946,0.4393914618306126
50279,50281,0.08238589909323986
50281,50316,0.2196957309153063
50737,50748,0.3707365459195794
50868,50891,0.4668534281950259
51182,51223,0.8238589909323987
51192,51208,0.4668534281950259
52679,52682,0.02746196636441329
54095,54097,0.1235788486398598
56005,56010,0.20596474773309967
58693,58742,1.2083265200341846
58698,58741,0.7963970245679853
58941,59475,2.114571410059823
58941,58990,1.3319053686740445
59000,59044,0.4668534281950259
59435,59919,1.771296830504657
59853,60446,1.0298237386654983
60409,60602,1.5241391332249374
60484,60597,1.4829461836783175
68193,68361,0.4668534281950259
73432,73461,0.5355083441060591
73479,73520,0.32954359637295944
73564,73592,0.32954359637295944
73679,73682,0.02746196636441329
73791,73804,0.2471576972797196
80543,80546,0.2196957309153063
83835,83846,0.30208163000854615
83907,83961,0.6041632600170923
83974,83977,0.08238589909323986
84072,84103,0.16477179818647972
86093,86126,0.16477179818647972
86210,86238,0.3707365459195794
86289,86292,0.13730983182206644
86356,86389,0.5492393272882657
86448,86507,0.5767012936526791
86594,86653,0.5767012936526791
88006,88013,0.32954359637295944
88118,88121,0.27461966364413287
89966,89973,0.06865491591103322
90205,90226,0.23342671409751295
119442,120044,1.620256015500384
120044,120090,1.0160927554832917
120116,120175,0.41192949546619934
120175,120232,0.5904322768348856
120316,120319,0.08238589909323986
120365,120398,0.23342671409751295
120439,120441,0.13730983182206644
120500,120541,0.4943153945594392
120559,120601,0.6590871927459189
120621,120670,0.26088868046192626
120683,120724,0.5629703104704724
120755,120799,0.6865491591103322
120820,120876,0.3707365459195794
120925,120933,0.15104081500427308
120951,121480,1.8536827295978968
122386,122440,0.6728181759281255
122869,122894,0.4393914618306126
122907,122930,0.4805844113772325
123028,123087,0.7277421086569521
123087,123090,0.04119294954661993
123659,123672,0.28835064682633954
123830,123866,0.45312244501281923
124025,124043,0.42566047864840595
124722,124806,0.3707365459195794
126233,126243,0.2196957309153063
126305,126310,0.09611688227544651
126414,126419,0.30208163000854615
126493,126519,0.3158126131907528
126553,126591,0.3570055627373727
126668,126686,0.15104081500427308
126737,126742,0.06865491591103322
126798,126832,0.27461966364413287
126908,126916,0.17850278136868636
126985,127018,0.5080463777416458
127052,127083,0.38446752910178605
131308,131341,0.3432745795551661
131854,131862,0.13730983182206644
131918,131928,0.28835064682633954
132140,132143,0.1235788486398598
136710,136746,0.5492393272882657
138057,138075,0.20596474773309967
138234,138269,0.26088868046192626
138308,138326,0.19223376455089303
138341,138396,0.27461966364413287
138403,138463,0.6865491591103322
138470,138530,0.5904322768348856
138530,138561,0.45312244501281923
138602,138653,0.23342671409751295
138687,138702,0.5629703104704724
138805,138864,0.617894243199299
138887,138939,0.7140111254747454
138941,139198,1.5790630659537641
140400,140413,0.3570055627373727
141839,141847,0.30208163000854615
143414,143473,0.7552040750213654
143473,143532,0.32954359637295944
143548,143579,0.3707365459195794
143684,143692,0.20596474773309967
143761,143776,0.2471576972797196
143815,143874,0.4668534281950259
143875,144476,15.749437709991021
