start,end,value
25655145,25655145,0.04650764879185974
25655713,25655713,0.07728728552103209
25656281,25656281,0.16962619570854912
25656401,25656401,0.10806692225020444
25657477,25657477,-0.015051624666484948
25658105,25658105,0.04650764879185974
25658314,25658314,0.07728728552103209
25658822,25658822,0.04650764879185974
25659899,25659899,-0.0458312613956573
25660228,25660228,0.04650764879185974
25660826,25660826,-0.015051624666484948
25661274,25661274,0.13884655897937678
25661782,25661782,0.10806692225020444
25662530,25662530,0.015728012062687396
25663008,25663008,-0.07661089812482964
25664115,25664115,-0.015051624666484948
25664414,25664414,0.015728012062687396
25665191,25665191,0.07728728552103209
25665639,25665639,-0.015051624666484948
25666477,25666477,0.04650764879185974
25667015,25667015,0.07728728552103209
25667254,25667254,0.07728728552103209
25667733,25667733,-0.015051624666484948
25668510,25668510,0.07728728552103209
25669407,25669407,-0.0458312613956573
25669796,25669796,0.04650764879185974
25670573,25670573,-0.015051624666484948
25670753,25670753,-0.015051624666484948
25671351,25671351,-0.015051624666484948
25672158,25672158,0.04650764879185974
25672876,25672876,0.04650764879185974
25673294,25673294,0.38508365281275553
25673892,25673892,0.16962619570854912
25674789,25674789,0.015728012062687396
25675029,25675029,0.015728012062687396
25675986,25675986,-0.0458312613956573
25676105,25676105,-0.10739053485400199
25676823,25676823,-0.0458312613956573
25677331,25677331,-0.0458312613956573
25678079,25678079,-0.0458312613956573
25678886,25678886,-0.07661089812482964
25679335,25679335,-0.10739053485400199
25679873,25679873,0.10806692225020444
25680710,25680710,0.20040583243772148
25681458,25681458,-0.0458312613956573
25681876,25681876,-0.07661089812482964
25682444,25682444,-0.015051624666484948
25682803,25682803,-0.0458312613956573
25683342,25683342,-0.0458312613956573
25683969,25683969,-0.015051624666484948
25684538,25684538,-0.07661089812482964
25740854,25740854,0.29274474262523853
25741302,25741302,0.29274474262523853
25743366,25743366,0.38508365281275553
25744926,25744926,0.38508365281275553
25745733,25745733,0.3543040160835832
25745913,25745913,0.3543040160835832
25746481,25746481,0.26196510589606614
25747707,25747707,-0.015051624666484948
25748394,25748394,0.04650764879185974
25749202,25749202,0.04650764879185974
25749411,25749411,-0.07661089812482964
25750428,25750428,0.10806692225020444
25750966,25750966,0.015728012062687396
25751355,25751355,0.04650764879185974
25751953,25751953,-0.0458312613956573
25752431,25752431,-0.015051624666484948
25753149,25753149,0.26196510589606614
25753687,25753687,0.015728012062687396
25754674,25754674,-0.015051624666484948
25754763,25754763,-0.015051624666484948
25755481,25755481,0.04650764879185974
25755930,25755930,-0.0458312613956573
25757006,25757006,-0.0458312613956573
25757185,25757185,-0.0458312613956573
25757933,25757933,-0.07661089812482964
25758381,25758381,-0.0458312613956573
25758920,25758920,-0.015051624666484948
25759966,25759966,0.16962619570854912
25760385,25760385,0.015728012062687396
25761102,25761102,-0.0458312613956573
25761641,25761641,0.04650764879185974
25761910,25761910,-0.015051624666484948
25763076,25763076,0.015728012062687396
25763345,25763345,0.015728012062687396
25763853,25763853,-0.10739053485400199
25764332,25764332,-0.07661089812482964
25765438,25765438,0.32352437935441086
25765857,25765857,-0.13817017158317432
25766485,25766485,-0.07661089812482964
25767053,25767053,-0.015051624666484948
25767382,25767382,-0.0458312613956573
25768040,25768040,-0.0458312613956573
25768668,25768668,0.015728012062687396
25769356,25769356,-0.015051624666484948
25770044,25770044,0.07728728552103209
25770432,25770432,0.04650764879185974
25771120,25771120,0.07728728552103209
25771808,25771808,-0.0458312613956573
25772256,25772256,-0.07661089812482964
25775785,25775785,0.20040583243772148
25826625,25826625,0.29274474262523853
25827133,25827133,0.44664292627110025
25827372,25827372,0.32352437935441086
25829917,25829917,0.32352437935441086
25830396,25830396,0.2311854691668938
25831533,25831533,0.07728728552103209
25831683,25831683,0.07728728552103209
25832251,25832251,-0.0458312613956573
25833507,25833507,-0.07661089812482964
25834344,25834344,-0.015051624666484948
25834853,25834853,-0.07661089812482964
25835391,25835391,0.04650764879185974
25835810,25835810,0.015728012062687396
25836587,25836587,-0.015051624666484948
25837454,25837454,-0.0458312613956573
25837813,25837813,-0.0458312613956573
25838172,25838172,0.04650764879185974
25838979,25838979,-0.0458312613956573
25839637,25839637,0.015728012062687396
25840385,25840385,-0.015051624666484948
25841072,25841072,-0.015051624666484948
25841581,25841581,-0.0458312613956573
25842149,25842149,-0.015051624666484948
25842866,25842866,0.20040583243772148
25843046,25843046,0.04650764879185974
25843644,25843644,-0.23050908177069138
25844571,25844571,-0.0458312613956573
25844930,25844930,-0.10739053485400199
25845737,25845737,0.07728728552103209
25846335,25846335,0.04650764879185974
25846993,25846993,-0.0458312613956573
25847501,25847501,-0.015051624666484948
25847980,25847980,0.015728012062687396
25848488,25848488,0.04650764879185974
25848937,25848937,-0.16894980831234668
25849864,25849864,-0.13817017158317432
25850462,25850462,-0.015051624666484948
25850761,25850761,0.07728728552103209
25851868,25851868,-0.0458312613956573
25852137,25852137,-0.015051624666484948
25852525,25852525,-0.10739053485400199
25853124,25853124,0.04650764879185974
25854111,25854111,0.07728728552103209
25854499,25854499,-0.07661089812482964
25855038,25855038,0.04650764879185974
25855816,25855816,-0.07661089812482964
25856653,25856653,-0.10739053485400199
25856833,25856833,-0.10739053485400199
25857431,25857431,-0.16894980831234668
25858178,25858178,-0.10739053485400199
25858687,25858687,-0.10739053485400199
25859374,25859374,0.015728012062687396
25860032,25860032,-0.13817017158317432
25860541,25860541,-0.26128871849986374
25863501,25863501,0.10806692225020444
26000680,26000680,0.20040583243772148
26005466,26005466,0.07728728552103209
26005765,26005765,0.04650764879185974
26006483,26006483,-0.07661089812482964
26007291,26007291,-0.0458312613956573
26007590,26007590,0.04650764879185974
26008517,26008517,-0.0458312613956573
26008995,26008995,0.015728012062687396
26009174,26009174,0.015728012062687396
26009832,26009832,-0.015051624666484948
26010400,26010400,-0.0458312613956573
26011417,26011417,0.10806692225020444
26011806,26011806,-0.0458312613956573
26012254,26012254,0.07728728552103209
26013301,26013301,0.07728728552103209
26013869,26013869,0.04650764879185974
26014228,26014228,-0.0458312613956573
26014796,26014796,-0.015051624666484948
26015275,26015275,-0.015051624666484948
26015873,26015873,-0.07661089812482964
26016800,26016800,0.07728728552103209
26017338,26017338,-0.07661089812482964
26017518,26017518,0.04650764879185974
26018594,26018594,-0.015051624666484948
26018893,26018893,0.015728012062687396
26019372,26019372,-0.015051624666484948
26020119,26020119,-0.0458312613956573
26020777,26020777,0.015728012062687396
26021375,26021375,0.10806692225020444
26022003,26022003,-0.015051624666484948
26022602,26022602,-0.13817017158317432
26023319,26023319,0.07728728552103209
26023558,26023558,0.04650764879185974
26024246,26024246,-0.07661089812482964
26025263,26025263,-0.07661089812482964
26025622,26025622,-0.10739053485400199
26026280,26026280,-0.07661089812482964
26026549,26026549,0.07728728552103209
26027177,26027177,0.04650764879185974
26027925,26027925,-0.07661089812482964
26028583,26028583,0.07728728552103209
26029181,26029181,0.04650764879185974
26029510,26029510,-0.13817017158317432
26030646,26030646,-0.10739053485400199
26031184,26031184,-0.0458312613956573
26031782,26031782,0.015728012062687396
26032291,26032291,-0.0458312613956573
26032740,26032740,-0.07661089812482964
26034085,26034085,0.04650764879185974
26034923,26034923,0.26196510589606614
26260579,26260579,0.26196510589606614
26262135,26262135,0.015728012062687396
26263003,26263003,-0.0458312613956573
26263631,26263631,-0.0458312613956573
26264259,26264259,-0.0458312613956573
26264976,26264976,0.015728012062687396
26265724,26265724,-0.015051624666484948
26265933,26265933,-0.015051624666484948
26266412,26266412,-0.0458312613956573
26267099,26267099,-0.015051624666484948
26267697,26267697,0.04650764879185974
26268774,26268774,0.04650764879185974
26269312,26269312,-0.015051624666484948
26269970,26269970,0.015728012062687396
26270419,26270419,0.015728012062687396
26270688,26270688,-0.015051624666484948
26271316,26271316,-0.015051624666484948
26272362,26272362,-0.19972944504151902
26272422,26272422,-0.07661089812482964
26273170,26273170,0.07728728552103209
26273738,26273738,-0.07661089812482964
26274336,26274336,-0.07661089812482964
26274994,26274994,-0.0458312613956573
26275831,26275831,0.04650764879185974
26276220,26276220,-0.015051624666484948
