start,end,value
3232183,3232241,-1
3232242,3232902,1
3232903,3285052,-1
3285053,3290453,1
3290454,3290512,-1
3290513,3290633,1
3290634,3290752,-1
3290753,3293873,1
3293874,3294022,-1
3294023,3308513,1
3308514,3308602,-1
3308603,3313613,1
3313614,3372912,-1
3372913,3387523,1
3387524,3387972,-1
3387973,3401771,1
3401772,3461949,-1
3461950,3486371,1
3486372,3541602,-1
3541603,3542743,1
3542744,3543282,-1
3543283,3548353,1
3548354,3548470,-1
3548471,3575053,1
3575054,3575112,-1
3575113,3575203,1
3575204,3633070,-1
3633071,3639841,1
3639842,3639930,-1
3639931,3639991,1
3639992,3640230,-1
3640231,3645841,1
3645842,3646320,-1
3646321,3659281,1
3659282,3675430,-1
3675431,3677111,1
3677112,3717934,-1
3717935,3718685,1
3718686,3718894,-1
3718895,3723011,1
3723012,3723394,-1
3723395,3751235,1
3751236,3809381,-1
3809382,3827352,1
3827353,3827441,-1
3827442,3837822,1
3837823,3895362,-1
3895363,3916693,1
3916694,3917472,-1
3917473,3918073,1
3918074,4064654,-1
4064655,4068795,1
4068796,4069244,-1
4069245,4098131,1
4098132,4134550,-1
4134551,4137191,1
4137192,4160712,-1
4160713,4165153,1
4165154,4165362,-1
4165363,4180423,1
4180424,4180662,-1
4180663,4180813,1
4180814,4416392,-1
4416393,4439223,1
4439224,4439410,-1
4439411,4441413,1
4441414,4493112,-1
4493113,4493173,1
4493174,4493352,-1
4493353,4493473,1
4493474,4493832,-1
4493833,4522303,1
4522304,4522512,-1
4522513,4522603,1
4522604,4580982,-1
4580983,4581073,1
4581074,4581582,-1
4581583,4582933,1
4582934,4583382,-1
4583383,4589111,1
4589112,4589892,-1
4589893,4590583,1
4590584,4591032,-1
4591033,4591753,1
4591754,4592412,-1
4592413,4592533,1
4592534,4598292,-1
4598293,4598443,1
4598444,4603152,-1
4603153,4603273,1
4603274,4603842,-1
4603843,4603933,1
4603934,4604050,-1
4604051,4611703,1
4611704,4754441,-1
4754442,4769832,1
4769833,4770101,-1
4770102,4778112,1
4778113,4778471,-1
4778472,4779792,1
4779793,4838810,-1
4838811,4839591,1
4839592,4839770,-1
4839771,4849401,1
4849402,4849610,-1
4849611,4849671,1
4849672,4849820,-1
4849821,4857411,1
4857412,4857650,-1
4857651,4869291,1
4869292,4869380,-1
4869381,4869441,1
4869442,4933325,-1
4933326,4933506,1
4933507,4933565,-1
4933566,4959251,1
4959252,5018162,-1
5018163,5040123,1
5040124,5040212,-1
5040213,5041113,1
5041114,5041292,-1
5041293,5041353,1
5041354,5041450,-1
5041451,5048051,1
5048052,5054590,-1
5054591,5055791,1
5055792,5073070,-1
5073071,5076071,1
5076072,5191870,-1
5191871,5193071,1
5193072,5196130,-1
5196131,5217163,1
5217164,5277430,-1
5277431,5303108,1
5303109,5366368,-1
5366369,5370359,1
5370360,5370508,-1
5370509,5388839,1
5388840,5429470,-1
5429471,5435171,1
5435172,5450772,-1
5450773,5467603,1
5467604,5467692,-1
5467693,5476123,1
5476124,5619197,-1
5619198,5619708,1
5619709,5619767,-1
5619768,5650938,1
5650939,5706432,-1
5706433,5734483,1
5734484,5790158,-1
5790159,5803209,1
5803210,5803268,-1
5803269,5804169,1
5804170,5804410,-1
5804411,5821571,1
5821572,5822798,-1
5822799,5822919,1
5822920,5876789,-1
5876790,5877210,1
5877211,5877479,-1
5877480,5904131,1
5904132,5958192,-1
5958193,5958223,1
5958224,5958282,-1
5958283,5962333,1
5962334,5962602,-1
5962603,5962813,1
5962814,5963922,-1
5963923,5964253,1
5964254,5964642,-1
5964643,5964733,1
5964734,5965842,-1
5965843,5966203,1
5966204,5967372,-1
5967373,5968183,1
5968184,5968602,-1
5968603,5968873,1
5968874,5969142,-1
5969143,5975383,1
5975384,5975442,-1
5975443,5992151,1
5992152,6047921,-1
6047922,6048642,1
6048643,6049121,-1
6049122,6050472,1
6050473,6050801,-1
6050802,6060252,1
6060253,6060670,-1
6060671,6074142,1
6074143,6078641,-1
6078642,6078702,1
6078703,6223020,-1
6223021,6224281,1
6224282,6224460,-1
6224461,6224761,1
6224762,6224850,-1
6224851,6225451,1
6225452,6226140,-1
6226141,6226231,1
6226232,6226500,-1
6226501,6226981,1
6226982,6227940,-1
6227941,6228661,1
6228662,6228720,-1
6228721,6228841,1
6228842,6231150,-1
6231151,6253051,1
6253052,6310235,-1
6310236,6320316,1
6320317,6320350,-1
6320351,6337776,1
6337777,6337895,-1
6337896,6337956,1
6337957,6338645,-1
6338646,6338736,1
6338737,6393525,-1
6393526,6422206,1
6422207,6481001,-1
6481002,6512052,1
6512053,6567462,-1
6567463,6574903,1
6574904,6575170,-1
6575171,6586303,1
6586304,6586392,-1
6586393,6593053,1
6593054,6593832,-1
6593833,6593923,1
6593924,6739391,-1
6739392,6741522,1
6741523,6741611,-1
6741612,6742842,1
6742843,6742930,-1
6742931,6767832,1
6767833,6770831,-1
6770832,6770922,1
6770923,6776711,-1
6776712,6776892,1
6776893,6916154,-1
6916155,6916455,1
6916456,6916544,-1
6916545,6918495,1
6918496,6918554,-1
6918555,6932115,1
6932116,6932470,-1
6932471,6940691,1
6940692,6941864,-1
6941865,6942015,1
6942016,6942194,-1
6942195,6942255,1
6942256,6995794,-1
6995795,6995975,1
6995976,6996214,-1
6996215,6997295,1
6997296,6997354,-1
6997355,6998735,1
6998736,6998824,-1
6998825,7001795,1
7001796,7001830,-1
7001831,7012685,1
7012686,7012894,-1
7012895,7027175,1
7027176,7027444,-1
7027445,7027865,1
7027866,7030294,-1
7030295,7030595,1
7030596,7088423,-1
7088424,7098174,1
7098175,7098503,-1
7098504,7101234,1
7101235,7101593,-1
7101594,7115724,1
7115725,7170061,-1
7170062,7170182,1
7170183,7170361,-1
7170362,7171412,1
7171413,7171501,-1
7171502,7175642,1
7175643,7175701,-1
7175702,7180832,1
7180833,7181011,-1
7181012,7189562,1
7189563,7189981,-1
7189982,7198862,1
7198863,7199761,-1
7199762,7200362,1
7200363,7200481,-1
7200482,7200902,1
7200903,7200991,-1
7200992,7202282,1
7202283,7258511,-1
7258512,7268322,1
7268323,7268411,-1
7268412,7268592,1
7268593,7268891,-1
7268892,7287942,1
7287943,7288001,-1
7288002,7288662,1
7288663,7288721,-1
7288722,7288902,1
7288903,7289081,-1
7289082,7289142,1
7289143,7439229,-1
7439230,7441540,1
7441541,7443670,-1
7443671,7464610,1
7464611,7465089,-1
7465090,7465150,1
7465151,7521071,-1
7521072,7546782,1
7546783,7594630,-1
7594631,7595591,1
7595592,7604526,-1
7604527,7615571,1
7615572,7615986,-1
7615987,7631591,1
7631592,7631946,-1
7631947,7632397,1
7632398,7634556,-1
7634557,7634707,1
7634708,7693870,-1
7693871,7704787,1
7704788,7705056,-1
7705057,7711327,1
7711328,7711416,-1
7711417,7718047,1
7718048,7777394,-1
7777395,7787535,1
7787536,7787654,-1
7787655,7804571,1
7804572,7864871,-1
7864872,7873482,1
7873483,7873871,-1
7873872,7875012,1
7875013,7875161,-1
7875162,7884042,1
7884043,7884101,-1
7884102,7893432,1
7893433,8211462,-1
8211463,8238553,1
8238554,8238612,-1
8238613,8238733,1
8238734,8238882,-1
8238883,8239213,1
8239214,8382066,-1
8382067,8383537,1
8383538,8383596,-1
8383597,8408617,1
8408618,8408676,-1
8408677,8408797,1
8408798,8410506,-1
8410507,8410597,1
8410598,8410776,-1
8410777,8410897,1
8410898,8466732,-1
8466733,8468413,1
8468414,8478490,-1
8478491,8500543,1
8500544,8557409,-1
8557410,8565900,1
8565901,8565989,-1
8565990,8577360,1
8577361,8577479,-1
8577480,8584230,1
8584231,8734752,-1
8734753,8736073,1
8736074,8736132,-1
8736133,8751763,1
8751764,8752002,-1
8752003,8758063,1
8758064,8817070,-1
8817071,8827871,1
8827872,8897742,-1
8897743,8897803,1
8897804,8897862,-1
8897863,8899273,1
8899274,8899362,-1
8899363,8901193,1
8901194,8901372,-1
8901373,8902153,1
8902154,8902212,-1
8902213,8906653,1
8906654,8906892,-1
8906893,8906953,1
8906954,8907070,-1
8907071,8912893,1
8912894,8913370,-1
8913371,8928463,1
8928464,8928582,-1
8928583,8929243,1
8929244,8987853,-1
8987854,8988454,1
8988455,8988783,-1
8988784,8995211,1
8995212,8995593,-1
8995594,9013954,1
9013955,9014013,-1
9014014,9014674,1
9014675,9074410,-1
9074411,9105071,1
9105072,9161830,-1
9161831,9165495,1
9165496,9165550,-1
9165551,9179415,1
9179416,9179474,-1
9179475,9179565,1
9179566,9179954,-1
9179955,9186915,1
9186916,9187210,-1
9187211,9190875,1
9190876,9250709,-1
9250710,9253020,1
9253021,9253169,-1
9253170,9253980,1
9253981,9254519,-1
9254520,9260790,1
9260791,9260939,-1
9260940,9264390,1
9264391,9264479,-1
9264480,9272010,1
9272011,9272099,-1
9272100,9272160,1
9272161,9272549,-1
9272550,9276630,1
9276631,9276899,-1
9276900,9278310,1
9278311,9278489,-1
9278490,9278640,1
9278641,9419862,-1
9419863,9420643,1
9420644,9420702,-1
9420703,9425743,1
9425744,9426130,-1
9426131,9432553,1
9432554,9432670,-1
9432671,9446293,1
9446294,9449172,-1
9449173,9449383,1
9449384,9505511,-1
9505512,9505752,1
9505753,9505961,-1
9505962,9507342,1
9507343,9507370,-1
9507371,9532571,1
9532572,9587246,-1
9587247,9593337,1
9593338,9593426,-1
9593427,9599877,1
9599878,9600386,-1
9600387,9600837,1
9600838,9600986,-1
9600987,9601467,1
9601468,9601826,-1
9601827,9602097,1
9602098,9604570,-1
9604571,9622977,1
9622978,9677538,-1
9677539,9678019,1
9678020,9678348,-1
9678349,9683149,1
9683150,9683208,-1
9683209,9684469,1
9684470,9684618,-1
9684619,9684829,1
9684830,9684918,-1
9684919,9687319,1
9687320,9687430,-1
9687431,9706309,1
9706310,9763392,-1
9763393,9764953,1
9764954,9765012,-1
9765013,9772033,1
9772034,9772510,-1
9772511,9785053,1
9785054,9785112,-1
9785113,9791833,1
9791834,9806890,-1
9806891,9808871,1
9808872,10033602,-1
10033603,10052143,1
10052144,10102053,-1
10102054,10104814,1
10104815,10105143,-1
10105144,10113604,1
10113605,10113693,-1
10113694,10115314,1
10115315,10116003,-1
10116004,10124524,1
10124525,10125153,-1
10125154,10133344,1
10133345,10133403,-1
10133404,10133464,1
10133465,10135503,-1
10135504,10136044,1
10136045,10137333,-1
10137334,10137424,1
10137425,10138353,-1
10138354,10138534,1
10138535,10195722,-1
10195723,10199413,1
10199414,10199562,-1
10199563,10199773,1
10199774,10200250,-1
10200251,10204123,1
10204124,10204150,-1
10204151,10222813,1
10222814,10280532,-1
10280533,10291813,1
10291814,10291870,-1
10291871,10297573,1
10297574,10298232,-1
10298233,10304111,1
10304112,10304112,-1
10304113,10304173,1
10304174,10304862,-1
10304863,10311253,1
10311254,10366716,-1
10366717,10367977,1
10367978,10373706,-1
10373707,10397411,1
10397412,10540952,-1
10540953,10541193,1
10541194,10541432,-1
10541433,10547913,1
10547914,10548002,-1
10548003,10550043,1
10550044,10550192,-1
10550193,10555953,1
10555954,10556072,-1
10556073,10557633,1
10557634,10557872,-1
10557873,10560003,1
10560004,10560152,-1
10560153,10571103,1
10571104,10629730,-1
10629731,10632913,1
10632914,10633002,-1
10633003,10635643,1
10635644,10635702,-1
10635703,10636843,1
10636844,10638282,-1
10638283,10638433,1
10638434,10642032,-1
10642033,10642153,1
10642154,10647252,-1
10647253,10658503,1
10658504,10806492,-1
10806493,10807423,1
10807424,10807512,-1
10807513,10816993,1
10816994,10817412,-1
10817413,10824131,1
10824132,10824522,-1
10824523,10828783,1
10828784,10972474,-1
10972475,10979195,1
10979196,10979614,-1
10979615,10979795,1
10979796,10979830,-1
10979831,11001275,1
11001276,11001634,-1
11001635,11001755,1
11001756,11001934,-1
11001935,11002055,1
11002056,11002174,-1
11002175,11002535,1
11002536,11002984,-1
11002985,11003225,1
11003226,11003374,-1
11003375,11003855,1
11003856,11143302,-1
11143303,11143363,1
11143364,11143542,-1
11143543,11149573,1
11149574,11150050,-1
11150051,11155993,1
11155994,11156082,-1
11156083,11157583,1
11157584,11157672,-1
11157673,11157763,1
11157764,11157970,-1
11157971,11162893,1
11162894,11162952,-1
11162953,11173963,1
11173964,11239870,-1
11239871,11252923,1
11252924,11253132,-1
11253133,11255233,1
11255234,11255292,-1
11255293,11255383,1
11255384,11255562,-1
11255563,11262073,1
11262074,11312142,-1
11312143,11313073,1
11313074,11313192,-1
11313193,11316973,1
11316974,11317152,-1
11317153,11320151,1
11320152,11320332,-1
11320333,11327291,1
11327292,11327472,-1
11327473,11327623,1
11327624,11327682,-1
11327683,11327743,1
11327744,11330892,-1
11330893,11330983,1
11330984,11341572,-1
11341573,11348563,1
11348564,11400041,-1
11400042,11400162,1
11400163,11400341,-1
11400342,11408562,1
11408563,11408891,-1
11408892,11412822,1
11412823,11413061,-1
11413062,11431212,1
11431213,11486562,-1
11486563,11488183,1
11488184,11488392,-1
11488393,11488483,1
11488484,11488632,-1
11488633,11489773,1
11489774,11489832,-1
11489833,11490043,1
11490044,11490402,-1
11490403,11491393,1
11491394,11491512,-1
11491513,11494843,1
11494844,11495110,-1
11495111,11518603,1
11518604,11579262,-1
11579263,11582353,1
11582354,11582470,-1
11582471,11586703,1
11586704,11586852,-1
11586853,11601733,1
11601734,11601792,-1
11601793,11602183,1
11602184,11602272,-1
11602273,11602423,1
11602424,11602572,-1
11602573,11606893,1
11606894,11606982,-1
11606983,11607253,1
11607254,11607342,-1
11607343,11607553,1
11607554,11607912,-1
11607913,11608003,1
11608004,11608062,-1
11608063,11609533,1
11609534,11667054,-1
11667055,11678575,1
11678576,11678634,-1
11678635,11698765,1
11698766,11751523,-1
11751524,11752394,1
11752395,11752483,-1
11752484,11752694,1
11752695,11752783,-1
11752784,11753804,1
11753805,11759650,-1
11759651,11766284,1
11766285,11766550,-1
11766551,11780024,1
11780025,11836362,-1
11836363,11837083,1
11837084,11837410,-1
11837411,11847703,1
11847704,11848122,-1
11848123,11849653,1
11849654,11849802,-1
11849803,11861923,1
11861924,11923231,-1
11923232,11924732,1
11924733,11924770,-1
11924771,11952371,1
11952372,11954791,-1
11954792,11954852,1
11954853,12009372,-1
12009373,12009853,1
12009854,12010032,-1
12010033,12010153,1
12010154,12010210,-1
12010211,12011323,1
12011324,12011502,-1
12011503,12011563,1
12011564,12012010,-1
12012011,12014051,1
12014052,12016152,-1
12016153,12016633,1
12016634,12016690,-1
12016691,12019003,1
12019004,12019270,-1
12019271,12022033,1
12022034,12022302,-1
12022303,12037273,1
12037274,12095348,-1
12095349,12115989,1
12115990,12116108,-1
12116109,12116289,1
12116290,12116408,-1
12116409,12116469,1
12116470,12116888,-1
12116889,12117609,1
12117610,12118688,-1
12118689,12118839,1
12118840,12119288,-1
12119289,12119559,1
12119560,12120970,-1
12120971,12122949,1
12122950,12123038,-1
12123039,12125891,1
12125892,12183692,-1
12183693,12193683,1
12193684,12193832,-1
12193833,12213911,1
12213912,12272442,-1
12272443,12275143,1
12275144,12275622,-1
12275623,12298303,1
12298304,12298362,-1
12298363,12298423,1
12298424,12355572,-1
12355573,12359893,1
12359894,12360042,-1
12360043,12360973,1
12360974,12361392,-1
12361393,12361843,1
12361844,12362772,-1
12362773,12362863,1
12362864,12363342,-1
12363343,12363463,1
12363464,12363970,-1
12363971,12381373,1
12381374,12381462,-1
12381463,12381643,1
12381644,12444371,-1
12444372,12447072,1
12447073,12447161,-1
12447162,12462132,1
12462133,12462191,-1
12462192,12462372,1
12462373,12462431,-1
12462432,12469962,1
12469963,12527454,-1
12527455,12532915,1
12532916,12533230,-1
12533231,12556735,1
12556736,12556854,-1
12556855,12557035,1
12557036,12557094,-1
12557095,12557245,1
12557246,12699656,-1
12699657,12709887,1
12709888,12710096,-1
12710097,12713757,1
12713758,12714266,-1
12714267,12724047,1
12724048,12724226,-1
12724227,12729777,1
12729778,12729836,-1
12729837,12729987,1
12729988,12787930,-1
12787931,12802512,1
12802513,12802601,-1
12802602,12815471,1
12815472,12879778,-1
12879779,12884249,1
12884250,12884578,-1
12884579,12892199,1
12892200,12892528,-1
12892529,12893069,1
12893070,12893218,-1
12893219,12897599,1
12897600,12897658,-1
12897659,12902549,1
12902550,12957017,-1
12957018,12981558,1
12981559,12981617,-1
12981618,12981678,1
12981679,12982270,-1
12982271,12987671,1
12987672,13028230,-1
13028231,13033751,1
13033752,13048542,-1
13048543,13048603,1
13048604,13048692,-1
13048693,13048963,1
13048964,13049022,-1
13049023,13050373,1
13050374,13050612,-1
13050613,13057783,1
13057784,13057872,-1
13057873,13058983,1
13058984,13059162,-1
13059163,13060573,1
13060574,13060812,-1
13060813,13060873,1
13060874,13060932,-1
13060933,13074583,1
13074584,13074642,-1
13074643,13074733,1
13074734,13128042,-1
13128043,13129963,1
13129964,13130022,-1
13130023,13135843,1
13135844,13136082,-1
13136083,13137851,1
13137852,13138182,-1
13138183,13142413,1
13142414,13142530,-1
13142531,13161193,1
13161194,13217052,-1
13217053,13219843,1
13219844,13220052,-1
13220053,13220113,1
13220114,13220202,-1
13220203,13243091,1
13243092,13391242,-1
13391243,13392473,1
13392474,13392550,-1
13392551,13396433,1
13396434,13396492,-1
13396493,13407533,1
13407534,13407610,-1
13407611,13418123,1
13418124,13418182,-1
13418183,13418243,1
13418244,13418452,-1
13418453,13418573,1
13418574,13418662,-1
13418663,13419953,1
13419954,13420132,-1
13420133,13420373,1
13420374,13481232,-1
13481233,13488493,1
13488494,13488612,-1
13488613,13507933,1
13507934,13507992,-1
13507993,13508743,1
13508744,13567571,-1
13567572,13573992,1
13573993,13574170,-1
13574171,13583112,1
13583113,13583290,-1
13583291,13594152,1
13594153,13650970,-1
13650971,13657513,1
13657514,13657872,-1
13657873,13660483,1
13660484,13660690,-1
13660691,13680793,1
13680794,13680882,-1
13680883,13681123,1
13681124,13725670,-1
13725671,13731403,1
13731404,13731642,-1
13731643,13732663,1
13732664,13733022,-1
13733023,13734823,1
13734824,13736442,-1
13736443,13736563,1
13736564,13744330,-1
13744331,13751773,1
13751774,13751830,-1
13751831,13766893,1
13766894,13829396,-1
13829397,13832607,1
13832608,13832756,-1
13832757,13835757,1
13835758,13836266,-1
13836267,13837407,1
13837408,13837676,-1
13837677,13855647,1
13855648,13855886,-1
13855887,13856127,1
13856128,13856246,-1
13856247,13857357,1
13857358,13857416,-1
13857417,13857507,1
13857508,13857566,-1
13857567,13857657,1
13857658,13915902,-1
13915903,13916233,1
13916234,13916322,-1
13916323,13917223,1
13917224,13917310,-1
13917311,13918873,1
13918874,13919170,-1
13919171,13929613,1
13929614,13930030,-1
13930031,13935763,1
13935764,13935852,-1
13935853,13940413,1
13940414,13999842,-1
13999843,14003173,1
14003174,14003232,-1
14003233,14003593,1
14003594,14003652,-1
14003653,14006773,1
14006774,14007312,-1
14007313,14010283,1
14010284,14010642,-1
14010643,14013853,1
14013854,14013912,-1
14013913,14019703,1
14019704,14019970,-1
14019971,14027833,1
14027834,14167962,-1
14167963,14169313,1
14169314,14169402,-1
14169403,14169523,1
14169524,14169582,-1
14169583,14169973,1
14169974,14170032,-1
14170033,14173273,1
14173274,14174322,-1
14174323,14181673,1
14181674,14181852,-1
14181853,14183563,1
14183564,14183590,-1
14183591,14195173,1
14195174,14201412,-1
14201413,14201923,1
14201924,14253970,-1
14253971,14255770,1
14255771,14255770,-1
14255771,14260751,1
14260752,14262070,-1
14262071,14263751,1
14263752,14340270,-1
14340271,14347531,1
14347532,14347950,-1
14347951,14367191,1
14367192,14367300,-1
14367301,14368141,1
14368142,14425302,-1
14425303,14425423,1
14425424,14425512,-1
14425513,14425723,1
14425724,14425750,-1
14425751,14431393,1
14431394,14432052,-1
14432053,14442883,1
14442884,14443392,-1
14443393,14443453,1
14443454,14443570,-1
14443571,14454823,1
14454824,14514070,-1
14514071,14526581,1
14526582,14526850,-1
14526851,14542331,1
14542332,14687712,-1
14687713,14691943,1
14691944,14692002,-1
14692003,14716723,1
14716724,14716812,-1
14716813,14717323,1
14717324,14771166,-1
14771167,14771227,1
14771228,14771346,-1
14771347,14772757,1
14772758,14773176,-1
14773177,14774167,1
14774168,14774406,-1
14774407,14778127,1
14778128,14778550,-1
14778551,14786771,1
14786772,14787336,-1
14787337,14801467,1
14801468,14802516,-1
14802517,14802757,1
14802758,14802876,-1
14802877,14803057,1
14803058,14803116,-1
14803117,14803237,1
14803238,14946702,-1
14946703,14951293,1
14951294,14951742,-1
14951743,14958163,1
14958164,14958282,-1
14958283,14959873,1
14959874,14959962,-1
14959963,14965693,1
14965694,14965810,-1
14965811,14975923,1
14975924,15034253,-1
15034254,15040284,1
15040285,15040883,-1
15040884,15052824,1
15052825,15052883,-1
15052884,15059634,1
15059635,15060053,-1
15060054,15063114,1
15063115,15117726,-1
15117727,15118537,1
15118538,15118596,-1
15118597,15121451,1
15121452,15122376,-1
15122377,15123577,1
15123578,15124270,-1
15124271,15126487,1
15126488,15126696,-1
15126697,15126787,1
15126788,15126790,-1
15126791,15130991,1
15130992,15131316,-1
15131317,15136447,1
15136448,15136810,-1
15136811,15145957,1
15145958,15146136,-1
15146137,15148571,1
15148572,15207130,-1
15207131,15216365,1
15216366,15216574,-1
15216575,15216785,1
15216786,15216910,-1
15216911,15231995,1
15231996,15232084,-1
15232085,15236711,1
15236712,15252070,-1
15252071,15253271,1
15253272,15293861,-1
15293862,15294132,1
15294133,15294221,-1
15294222,15294402,1
15294403,15294461,-1
15294462,15302532,1
15302533,15302891,-1
15302892,15303192,1
15303193,15303370,-1
15303371,15307092,1
15307093,15307481,-1
15307482,15314832,1
15314833,15315041,-1
15315042,15322902,1
15322903,15322991,-1
15322992,15323112,1
15323113,15323561,-1
15323562,15324282,1
15324283,15379870,-1
15379871,15383531,1
15383532,15384250,-1
15384251,15387791,1
15387792,15392230,-1
15392231,15396071,1
15396072,15396970,-1
15396971,15398771,1
15398772,15464442,-1
15464443,15470683,1
15470684,15470892,-1
15470893,15471523,1
15471524,15471670,-1
15471671,15477163,1
15477164,15477490,-1
15477491,15489883,1
15489884,15550480,-1
15550481,15551681,1
15551682,15551980,-1
15551981,15556601,1
15556602,15556780,-1
15556781,15556841,1
15556842,15556990,-1
15556991,15578351,1
15578352,15721909,-1
15721910,15727220,1
15727221,15727369,-1
15727370,15727490,1
15727491,15727729,-1
15727730,15728930,1
15728931,15729139,-1
15729140,15735320,1
15735321,15735670,-1
15735671,15748520,1
15748521,15748579,-1
15748580,15748730,1
15748731,15748849,-1
15748850,15753050,1
15753051,15811362,-1
15811363,15818383,1
15818384,15818772,-1
15818773,15824683,1
15824684,15824892,-1
15824893,15839413,1
15839414,15895542,-1
15895543,15895813,1
15895814,15895872,-1
15895873,15900671,1
15900672,15900852,-1
15900853,15907333,1
15907334,15907662,-1
15907663,15910183,1
15910184,15910632,-1
15910633,15925391,1
15925392,15984016,-1
15984017,15987527,1
15987528,15987736,-1
15987737,15987857,1
15987858,15988336,-1
15988337,15989057,1
15989058,15989170,-1
15989171,15991157,1
15991158,15991216,-1
15991217,16008317,1
16008318,16153902,-1
16153903,16154323,1
16154324,16154682,-1
16154683,16156603,1
16156604,16157022,-1
16157023,16157203,1
16157204,16157262,-1
16157263,16157593,1
16157594,16158042,-1
16158043,16170133,1
16170134,16170222,-1
16170223,16171513,1
16171514,16171632,-1
