start,end,value
7168,90681,-0.0937570600195798
93657,167177,-0.02510229183924493
179829,248047,0.0023596154328890165
266180,321265,-0.05256419911137888
352575,427571,0.0023596154328890165
439052,503238,-0.05256419911137888
525611,597164,-0.011371338203177957
611849,671085,-0.011371338203177957
698210,743345,-0.0937570600195798
784574,856720,-0.011371338203177957
871652,956971,-0.08002610638351282
957374,1027840,-0.02510229183924493
1043837,1098840,-0.12121896729171373
1130211,1203112,-0.02510229183924493
1216590,1261222,-0.02510229183924493
1303184,1337778,-0.06629515274744585
1389379,1446688,-0.02510229183924493
1476014,1511640,0.08474533724929086
1562212,1630505,-0.12121896729171373
1648609,1721060,-0.02510229183924493
1735167,1787738,-0.011371338203177957
1907976,1985926,-0.12121896729171373
2005769,2045317,-0.08002610638351282
2080651,2151517,0.0023596154328890165
2167022,2218759,-0.011371338203177957
2285696,2310097,-0.06629515274744585
2339819,2398554,-0.011371338203177957
2426340,2482982,0.09847629088535782
2512783,2589461,-0.0937570600195798
2602160,2640045,0.0023596154328890165
2685528,2746329,-0.02510229183924493
2771986,2829473,-0.08002610638351282
2875623,2911088,-0.05256419911137888
3063526,3145407,0.01609056906895599
3174442,3197626,-0.011371338203177957
3203932,3277062,0.08474533724929086
3290561,3349560,-0.08002610638351282
3376862,3451221,-0.011371338203177957
3463277,3537982,-0.011371338203177957
3549579,3635539,-0.06629515274744585
3635870,3718884,-0.011371338203177957
3722430,3791957,0.0023596154328890165
3808768,3880825,0.07101438361322387
3895132,3950638,-0.08002610638351282
4012094,4054414,-0.08002610638351282
4067963,4107134,-0.10748801365564677
4154312,4216266,-0.02510229183924493
4267436,4315152,-0.0937570600195798
4413375,4477880,-0.05256419911137888
4499969,4568478,-0.12121896729171373
4586222,4647073,-0.011371338203177957
4700109,4714093,-0.06629515274744585
4759330,4833121,0.13966915179355874
4845447,4931664,-0.02510229183924493
4931962,5015474,0.0023596154328890165
5018483,5085430,0.01609056906895599
5131282,5179951,-0.0388332454753119
5190984,5224729,0.029821522705022963
5277465,5340811,0.0023596154328890165
5363986,5437220,0.0023596154328890165
5450487,5515691,-0.05256419911137888
5623013,5671487,0.0023596154328890165
5709602,5759413,-0.0388332454753119
5796284,5862597,-0.011371338203177957
5882385,5954508,-0.0388332454753119
5968615,6042607,0.09847629088535782
6055189,6133980,0.05728342997715691
6227875,6301920,0.01609056906895599
6314319,6387435,-0.011371338203177957
6400948,6464784,0.029821522705022963
6486979,6558319,-0.011371338203177957
6573392,6642287,-0.05256419911137888
6701234,6708614,0.029821522705022963
6746210,6798065,-0.06629515274744585
6919012,6957512,-0.02510229183924493
7092218,7165092,-0.08002610638351282
7178238,7251039,0.08474533724929086
7264869,7342626,0.08474533724929086
7437429,7504519,0.09847629088535782
7523772,7582574,0.08474533724929086
7610205,7672146,0.0023596154328890165
7696598,7767719,0.0023596154328890165
7783201,7854700,0.01609056906895599
7869422,7914672,-0.10748801365564677
8169301,8181970,0.08474533724929086
8215247,8273289,-0.10748801365564677
8388036,8447430,0.0023596154328890165
8474290,8548630,0.043552476341089934
8560735,8646819,0.08474533724929086
8694064,8713398,0.08474533724929086
8733427,8819755,0.08474533724929086
8820058,8906163,0.08474533724929086
8906456,8963984,0.029821522705022963
8993040,9037967,0.0023596154328890165
9078977,9152281,0.029821522705022963
9165434,9243543,-0.02510229183924493
9251816,9308873,-0.05256419911137888
9371157,9397130,0.01609056906895599
9424675,9479966,0.01609056906895599
9511026,9585904,0.0023596154328890165
9597400,9641240,0.0023596154328890165
9683975,9746238,0.0023596154328890165
9770218,9830830,-0.08002610638351282
9975013,10010733,-0.0388332454753119
10026033,10075742,0.0023596154328890165
10112301,10187395,0.029821522705022963
10198840,10270754,0.0023596154328890165
10285249,10331566,0.08474533724929086
10371384,10430522,-0.08002610638351282
10490211,10502888,-0.011371338203177957
10544264,10618111,-0.02510229183924493
10630673,10661540,0.13966915179355874
10762565,10790857,0.01609056906895599
10803544,10860826,-0.08002610638351282
10976516,11026444,0.029821522705022963
11097674,11137330,0.029821522705022963
11149055,11224448,0.07101438361322387
11235623,11278044,-0.0388332454753119
11321829,11380210,-0.02510229183924493
11408276,11476200,0.01609056906895599
11494729,11557347,-0.02510229183924493
11667523,11732581,-0.10748801365564677
11753971,11829134,-0.06629515274744585
11840253,11910398,0.0023596154328890165
11926633,12001642,-0.011371338203177957
12013314,12079774,-0.02510229183924493
12099440,12185648,-0.02510229183924493
12185825,12269722,-0.02510229183924493
12272270,12338703,0.08474533724929086
12358612,12432454,0.05728342997715691
12445351,12531332,-0.02510229183924493
12531513,12609593,0.0023596154328890165
12647824,12697610,-0.08002610638351282
12704442,12774781,-0.02510229183924493
12790821,12839517,-0.02510229183924493
12879497,12923383,-0.011371338203177957
12963392,13036123,0.09847629088535782
13049834,13136018,0.01609056906895599
13136208,13222258,-0.011371338203177957
13222584,13300304,-0.0388332454753119
13346849,13395250,0.0023596154328890165
13395580,13477371,0.0023596154328890165
13481998,13554667,0.01609056906895599
13568335,13641601,0.029821522705022963
13654687,13726078,-0.011371338203177957
13741044,13811523,0.09847629088535782
13828802,13883564,-0.13494992092778071
13913813,13990538,-0.05256419911137888
14000214,14075764,-0.10748801365564677
14142395,14158121,0.09847629088535782
14173191,14259181,0.0023596154328890165
14259607,14328229,0.08474533724929086
14345909,14420842,-0.0388332454753119
14432335,14501844,0.05728342997715691
14518752,14572063,-0.011371338203177957
14637066,14676192,-0.13494992092778071
14691458,14766649,-0.011371338203177957
14777855,14811219,0.0023596154328890165
14908961,14937731,-0.08002610638351282
14950693,15012453,0.0023596154328890165
15037041,15123138,-0.08002610638351282
15123458,15207250,0.01609056906895599
15209889,15287369,-0.06629515274744585
15296560,15382466,-0.05256419911137888
15382594,15457992,0.043552476341089934
15469225,15514336,-0.011371338203177957
15555412,15626904,-0.05256419911137888
15672202,15716648,-0.05256419911137888
15728262,15804640,-0.08002610638351282
15814727,15891054,0.0023596154328890165
15901212,15963115,-0.0388332454753119
15987513,16040201,0.01609056906895599
16105256,16125291,0.029821522705022963
16160181,16246545,0.029821522705022963
16246787,16322840,0.01609056906895599
16333242,16407599,-0.02510229183924493
16419386,16462838,0.08474533724929086
16623566,16641017,0.1534001054296257
16764972,16822952,0.01609056906895599
16851769,16922471,0.09847629088535782
17024399,17076911,-0.02510229183924493
17155134,17183814,0.0023596154328890165
17197064,17270600,0.07101438361322387
17283882,17334329,-0.0388332454753119
17369868,17429924,0.0023596154328890165
17458538,17531360,-0.011371338203177957
17567666,17602275,-0.011371338203177957
17715387,17782295,0.0023596154328890165
17801786,17865130,0.0023596154328890165
17888439,17926246,0.09847629088535782
18003079,18048941,0.0023596154328890165
18061045,18134411,0.01609056906895599
18147376,18225269,-0.02510229183924493
18234142,18312340,0.0023596154328890165
18320268,18375061,0.01609056906895599
18452173,18481326,0.05728342997715691
18493275,18561913,-0.0388332454753119
18579417,18653153,-0.011371338203177957
18716307,18733067,-0.02510229183924493
18752220,18804789,-0.011371338203177957
18955575,18977645,0.029821522705022963
19011630,19071846,0.0023596154328890165
19097954,19136793,0.07101438361322387
19211504,19255406,0.029821522705022963
19270752,19330399,-0.02510229183924493
19383694,19432796,0.0023596154328890165
19443786,19517036,-0.06629515274744585
19529973,19589836,0.1534001054296257
19647006,19691098,-0.02510229183924493
19733528,19763101,-0.02510229183924493
19789182,19844172,0.0023596154328890165
19875797,19949302,0.2769786881542285
19961933,20019738,0.01609056906895599
20048385,20116112,-0.06629515274744585
20159866,20190144,0.08474533724929086
20221185,20276906,0.1534001054296257
20307655,20377626,0.05728342997715691
20480364,20558749,-0.02510229183924493
20594751,20644973,-0.06629515274744585
20653104,20720839,-0.05256419911137888
20739409,20814402,0.0023596154328890165
20826016,20877676,-0.06629515274744585
20912324,20969586,0.0023596154328890165
20998666,21033237,-0.02510229183924493
21085122,21153183,0.0023596154328890165
21203610,21249396,-0.06629515274744585
21257852,21335940,-0.0937570600195798
21344176,21430568,-0.02510229183924493
21431050,21510499,0.01609056906895599
21516989,21581086,0.01609056906895599
21631758,21673145,0.09847629088535782
21689998,21764481,-0.0388332454753119
21776203,21851700,-0.0388332454753119
21862592,21929949,-0.0388332454753119
21949247,21998168,-0.05256419911137888
22035434,22110148,-0.0388332454753119
22121868,22162833,-0.02510229183924493
22208214,22279315,-0.06629515274744585
22294731,22367519,-0.05256419911137888
22381098,22456150,-0.08002610638351282
22467396,22537087,-0.02510229183924493
22553912,22640071,-0.06629515274744585
22640369,22715366,-0.06629515274744585
22726664,22788695,-0.0937570600195798
22813279,22884112,-0.10748801365564677
22899517,22971877,-0.0937570600195798
22985852,23036856,0.0023596154328890165
23072378,23147074,-0.08002610638351282
23158634,23211130,-0.08002610638351282
23245019,23311843,-0.0937570600195798
23335040,23397220,-0.06629515274744585
23417979,23491073,-0.06629515274744585
23504329,23548557,-0.0937570600195798
23590795,23656027,-0.0937570600195798
23677097,23750254,-0.02510229183924493
23763403,23849604,-0.02510229183924493
23849917,23908250,-0.08002610638351282
23936583,24003849,-0.06629515274744585
24022584,24079329,0.1534001054296257
24109015,24172865,-0.06629515274744585
24195598,24270847,-0.02510229183924493
24282216,24313774,0.0023596154328890165
24400307,24442553,0.08474533724929086
24484972,24515800,-0.02510229183924493
24541145,24627283,-0.13494992092778071
24627599,24689565,-0.13494992092778071
24741320,24781888,-0.011371338203177957
24833547,24874222,-0.0388332454753119
24886820,24946534,-0.14868087456384768
25059550,25125205,-0.10748801365564677
25146248,25213606,0.0023596154328890165
25232250,25288065,-0.08002610638351282
25347592,25388306,-0.0937570600195798
25405464,25478350,0.09847629088535782
25491539,25577736,0.05728342997715691
25578097,25635317,0.0023596154328890165
25664368,25737879,0.029821522705022963
25750788,25819249,-0.08002610638351282
25837304,25892162,-0.13494992092778071
25963792,25980027,-0.02510229183924493
26009773,26060868,-0.13494992092778071
26269242,26320931,-0.011371338203177957
26441911,26483169,-0.08002610638351282
26528486,26584775,-0.08002610638351282
26701135,26737142,-0.02510229183924493
26787654,26862811,0.029821522705022963
26873917,26960169,-0.0388332454753119
26960437,27011955,0.0023596154328890165
27046808,27132900,-0.0937570600195798
27219502,27275068,-0.06629515274744585
27395059,27433578,0.09847629088535782
27478754,27552969,0.23578582724602756
27565135,27608713,0.08474533724929086
27737999,27812617,0.09847629088535782
27824263,27865390,0.1671310590656927
27910994,27987834,0.13966915179355874
28083539,28165263,0.07101438361322387
28213603,28217234,0.08474533724929086
28256339,28312655,0.08474533724929086
28379538,28428766,0.1534001054296257
28429158,28481407,0.09847629088535782
28515667,28594069,0.05728342997715691
28602048,28666471,0.08474533724929086
28691807,28762234,0.08474533724929086
28778304,28848691,0.01609056906895599
28864614,28911840,0.029821522705022963
28951024,29024537,0.07101438361322387
29037669,29115097,-0.011371338203177957
29123816,29200807,0.08474533724929086
29210513,29280245,0.08474533724929086
29296696,29369215,0.01609056906895599
29383159,29442707,0.01609056906895599
29494441,29523587,-0.05256419911137888
29556134,29628921,-0.011371338203177957
29642172,29681231,-0.02510229183924493
29901410,29967241,0.01609056906895599
30020627,30060231,0.08474533724929086
30074349,30138324,-0.011371338203177957
30160754,30220670,0.0023596154328890165
30246972,30314370,-0.011371338203177957
30419840,30486493,0.08474533724929086
30506454,30574481,-0.05256419911137888
30592678,30664720,-0.0937570600195798
30679019,30753859,-0.02510229183924493
30801446,30830365,-0.05256419911137888
30851899,30930132,0.029821522705022963
30938386,30975227,-0.011371338203177957
31090162,31096598,0.09847629088535782
31110980,31153221,0.01609056906895599
31230054,31272268,0.09847629088535782
31283790,31354443,-0.011371338203177957
31370239,31420820,0.05728342997715691
31456695,31535499,0.029821522705022963
31543164,31620882,0.01609056906895599
31629589,31695444,0.1534001054296257
31715871,31757960,-0.06629515274744585
31840446,31877797,0.01609056906895599
31888631,31950913,0.01609056906895599
31975085,32046435,0.01609056906895599
32061446,32111123,-0.05256419911137888
32262081,32309208,0.07101438361322387
32320757,32395962,-0.02510229183924493
32407010,32481200,-0.011371338203177957
32493479,32562657,-0.011371338203177957
32579809,32665912,0.05728342997715691
32666284,32728878,-0.06629515274744585
32804473,32824674,0.09847629088535782
32839153,32890586,-0.06629515274744585
