start,end,value
3371,89770,-1.1899342170011897
89771,176170,-1.3254084312324463
176171,262570,-1.3830206279970745
262571,348970,-1.1821507085827854
348971,435370,-0.9812667040919043
435371,521770,-0.7232070542149384
521771,608170,-0.9370377483777057
608171,694570,-0.9960844487179733
694571,780970,-1.1175896430342391
780971,867370,-0.8376321647551072
867371,953770,-1.1120387612554752
953771,1040170,-1.3061705786113496
1040171,1126570,-1.1381893259905143
1126571,1212970,-0.9523891614730146
1212971,1299370,-0.7675113800883927
1299371,1385770,-0.6531974971151516
1385771,1472170,-0.6676541596312517
1472171,1558570,-0.6279130566869466
1558571,1644970,-0.5060000965241926
1644971,1731370,-0.5713172462035765
1731371,1817770,-0.36079758533496875
1817771,1904170,-0.23941924160069863
1904171,1990570,-0.16138046123539768
1990571,2076970,-0.13572727252324665
2076971,2163370,-0.30225743699956054
2163371,2249770,-0.12688019198418576
2249771,2336170,-0.13519247524490519
2336171,2422570,-0.18915850126416775
2422571,2508970,0.07569442322132997
2508971,2595370,0.012892980251718898
2595371,2681770,0.20529233819661036
2681771,2768170,0.45928299507056175
2768171,2854570,0.1971536697772012
2854571,2940970,-0.07475486933869942
2940971,3027370,-0.2548452979113775
3027371,3113770,-0.14074836983571834
3113771,3200170,0.09419334369668303
3200171,3286570,-0.01339060572588645
3286571,3372970,0.02155769430739112
3372971,3459370,0.24227066958623555
3459371,3545770,0.24508714103260446
3545771,3632170,0.5169836774096078
3632171,3718570,0.27795864336141746
3718571,3804970,0.41882047878017503
3804971,3891370,0.3239146437570205
3891371,3977770,0.4338670581005483
3977771,4064170,0.4221482201903315
4064171,4150570,0.39487148037055825
4150571,4236970,0.5789025575306165
4236971,4323370,0.3046858777123282
4323371,4409770,0.1440204622146477
4409771,4496170,-0.112627505827035
4496171,4582570,-0.34318923790742484
4582571,4668970,-0.40035850103184834
4668971,4755370,-0.6467144189834934
4755371,4841770,-0.4064122175574475
4841771,4928170,-0.22887963845206788
4928171,5014570,0.03668753630953751
5014571,5100970,0.13868690752207044
5100971,5187370,0.20369445292457627
5187371,5273770,0.3372165182500108
5273771,5360170,0.145248334111382
5360171,5446570,0.22889806373752633
5446571,5532970,0.3568226333774221
5532971,5619370,0.33189000681203407
5619371,5705770,0.541574398099152
5705771,5792170,0.3651047101794865
5792171,5878570,0.6135483410460725
5878571,5964970,0.3292278771563727
5964971,6051370,0.17024895765934125
6051371,6137770,0.34618569111740055
6137771,6224170,0.6349389323200207
6224171,6310570,0.4507233928688632
6310571,6396970,0.3299278414983785
6396971,6483370,0.196197771215341
6483371,6569770,0.03778787148013866
6569771,6656170,0.2865269792919981
6656171,6742570,0.3691767418786666
6742571,6828970,0.5934922430353796
6828971,6915370,0.3814558815636549
6915371,7001770,0.3094552219010496
7001771,7088170,0.4082033057051699
7088171,7174570,0.6630659503550033
7174571,7260970,0.7734439250617904
7260971,7347370,0.8755291428826844
7347371,7433770,0.7414492770460249
7433771,7520170,0.6611217900522677
7520171,7606570,0.435006652599662
7606571,7692970,0.45123190896476817
7692971,7779370,0.6733720658075347
7779371,7865770,0.548846529656114
7865771,7952170,0.3965595808298607
7952171,8038570,0.36077640422532026
8038571,8124970,0.2025435404695693
8124971,8211370,0.20616663812783062
8211371,8297770,0.19289166993800405
8297771,8384170,0.23520451451155994
8384171,8470570,0.5123387809994039
8470571,8556970,0.7413128671615535
8556971,8643370,1.014937524707111
8643371,8729770,0.9352798701380697
8729771,8816170,1.0436877768016943
8816171,8902570,1.038682871751627
8902571,8988970,0.800682054268957
8988971,9075370,0.9470843180200372
9075371,9161770,0.9994167323436823
9161771,9248170,0.8501861558048922
9248171,9334570,1.008556047454759
9334571,9420970,1.2555810941974332
9420971,9507370,1.378356958460844
9507371,9593770,1.5761887619518613
