start,end,value
16412171,16450151,1
16450152,16498570,-1
16498571,16533071,1
16533072,16581370,-1
16581371,16586735,1
16586736,16586881,-1
16586882,16615571,1
16615572,16667770,-1
16667771,16673195,1
16673196,16673203,-1
16673204,16701973,1
16701974,16761405,-1
16761406,16789151,1
16789152,16829650,-1
16829651,16831511,1
16831512,16840570,-1
16840571,16847718,1
16847719,16847779,-1
16847780,16874771,1
16874772,16929881,-1
16929882,16959731,1
16959732,17016970,-1
17016971,17049179,1
17049180,17049237,-1
17049238,17051473,1
17051474,17103370,-1
17103371,17137871,1
17137872,17186170,-1
17186171,17220371,1
17220372,17272570,-1
17272571,17306771,1
17306772,17358970,-1
17358971,17393171,1
17393172,17450637,-1
17450638,17450785,1
17450786,17450850,-1
17450851,17451368,1
17451369,17451370,-1
17451371,17451597,1
17451598,17451667,-1
17451668,17451699,1
17451700,17451729,-1
17451730,17451812,1
17451813,17451834,-1
17451835,17452565,1
17452566,17452575,-1
17452576,17452598,1
17452599,17452612,-1
17452613,17453034,1
17453035,17453093,-1
17453094,17455905,1
17455906,17456136,-1
17456137,17456259,1
17456260,17456266,-1
17456267,17456506,1
17456507,17456575,-1
17456576,17479571,1
17479572,17531770,-1
17531771,17565971,1
17565972,17621770,-1
17621771,17656271,1
17656272,17708170,-1
17708171,17742671,1
17742672,17790970,-1
17790971,17825171,1
17825172,17864110,-1
17864111,17866871,1
17866872,17877370,-1
17877371,17911571,1
17911572,17967223,-1
17967224,17997973,1
17997974,18055021,-1
18055022,18084371,1
18084372,18139362,-1
18139363,18171191,1
18171192,18226570,-1
18226571,18262211,1
18262212,18314624,-1
18314625,18347472,1
18347473,18395770,-1
18395771,18429971,1
18429972,18485595,-1
18485596,18517451,1
18517452,18577548,-1
18577549,18607211,1
18607212,18654970,-1
18654971,18666433,1
18666434,18666443,-1
18666444,18689171,1
18689172,18751315,-1
18751316,18775573,1
18775574,18831370,-1
18831371,18865873,1
18865874,18917770,-1
18917771,18952271,1
18952272,19011735,-1
19011736,19035791,1
19035792,19090085,-1
19090086,19121531,1
19121532,19176778,-1
19176779,19207571,1
19207572,19259770,-1
19259771,19293971,1
19293972,19348378,-1
19348379,19380371,1
19380372,19436170,-1
19436171,19470671,1
19470672,19510330,-1
19510331,19511771,1
19511772,19522570,-1
19522571,19557071,1
19557072,19605370,-1
19605371,19639572,1
19639573,19695142,-1
19695143,19725971,1
19725972,19783381,-1
19783382,19812371,1
19812372,19864570,-1
19864571,19870729,1
19870730,19870735,-1
19870736,19898771,1
19898772,19958170,-1
19958171,19975811,1
19975812,19981572,-1
19981573,19985130,1
19985131,20043443,-1
20043444,20074619,1
20074620,20130473,-1
20130474,20159831,1
20159832,20160147,-1
20160148,20160640,1
20160641,20215518,-1
20215519,20245391,1
20245392,20296570,-1
20296571,20329504,1
20329505,20382970,-1
20382971,20417171,1
20417172,20469370,-1
20469371,20476020,1
20476021,20476059,-1
20476060,20476620,1
20476621,20476628,-1
20476629,20503571,1
20503572,20555770,-1
20555771,20589851,1
20589852,20647833,-1
20647834,20680271,1
20680272,20705770,-1
20705771,20708891,1
20708892,20732170,-1
20732171,20766671,1
20766672,20816674,-1
20816675,20849831,1
20849832,20903045,-1
20903046,20936471,1
20936472,20987770,-1
20987771,21021973,1
21021974,21078597,-1
21078598,21108371,1
21108372,21160570,-1
21160571,21194771,1
21194772,21250570,-1
21250571,21284905,1
21284906,21284921,-1
21284922,21285071,1
21285072,21336970,-1
21336971,21367184,1
21367185,21367223,-1
21367224,21367745,1
21367746,21367777,-1
21367778,21371471,1
21371472,21419770,-1
21419771,21452785,1
21452786,21452836,-1
21452837,21453971,1
21453972,21470770,-1
21470771,21472871,1
21472872,21511562,-1
21511563,21540371,1
21540372,21595723,-1
21595724,21626771,1
21626772,21679760,-1
21679761,21714731,1
21714732,21766992,-1
21766993,21800651,1
21800652,21855370,-1
21855371,21889871,1
21889872,21941770,-1
21941771,21976273,1
21976274,22028283,-1
22028284,22060631,1
22060632,22110970,-1
22110971,22149611,1
22149612,22199163,-1
22199164,22233371,1
22233372,22283770,-1
22283771,22324391,1
22324392,22370614,-1
22370615,22412891,1
22412892,22462156,-1
22462157,22494671,1
22494672,22546570,-1
22546571,22580013,1
22580014,22580072,-1
22580073,22580087,1
22580088,22636000,-1
22636001,22665131,1
22665132,22720028,-1
22720029,22749973,1
22749974,22805651,-1
22805652,22837031,1
22837032,22894078,-1
22894079,22923791,1
22923792,22974970,-1
22974971,23009171,1
23009172,23066908,-1
23066909,23099473,1
23099474,23150050,-1
23150051,23185871,1
23185872,23238206,-1
23238207,23268791,1
23268792,23320570,-1
23320571,23354773,1
23354774,23406970,-1
23406971,23441171,1
23441172,23498571,-1
23498572,23527573,1
23527574,23580858,-1
23580859,23614451,1
23614452,23671690,-1
23671691,23704273,1
23704274,23756170,-1
23756171,23790673,1
23790674,23841584,-1
23841585,23873231,1
23873232,23931234,-1
23931235,23961371,1
23961372,24013639,-1
24013640,24045973,1
24045974,24100480,-1
24100481,24133271,1
24133272,24184570,-1
24184571,24218771,1
24218772,24275242,-1
24275243,24310691,1
24310692,24360970,-1
24360971,24395471,1
24395472,24443770,-1
24443771,24477973,1
24477974,24539110,-1
24539111,24562751,1
24562752,24616570,-1
24616571,24650772,1
24650773,24705311,-1
24705312,24737173,1
24737174,24789370,-1
24789371,24823571,1
24823572,24881571,-1
24881572,24927311,1
24927312,24965770,-1
24965771,25000271,1
25000272,25048570,-1
25048571,25058886,1
25058887,25058917,-1
25058918,25089131,1
25089132,25115950,-1
25115951,25119431,1
25119432,25140047,-1
25140048,25170971,1
25170972,25221370,-1
25221371,25256411,1
25256412,25307770,-1
25307771,25341971,1
25341972,25394170,-1
25394171,25429451,1
25429452,25484170,-1
25484171,25515961,1
25515962,25515968,-1
25515969,25518671,1
25518672,25581314,-1
25581315,25583066,1
25583067,25653370,-1
25653371,25687571,1
25687572,25744386,-1
25744387,25773971,1
25773972,25826170,-1
25826171,25860373,1
25860374,25912570,-1
25912571,25919301,1
25919302,25919388,-1
25919389,25946771,1
25946772,25998970,-1
25998971,26004905,1
26004906,26004948,-1
26004949,26033171,1
26033172,26088970,-1
26088971,26123471,1
26123472,26175370,-1
26175371,26209871,1
26209872,26259800,-1
26259801,26292371,1
26292372,26351224,-1
26351225,26378771,1
26378772,26434474,-1
26434475,26465171,1
26465172,26517370,-1
26517371,26551572,1
26551573,26608388,-1
26608389,26637973,1
26637974,26695011,-1
26695012,26728271,1
26728272,26780170,-1
26780171,26814673,1
26814674,26862970,-1
26862971,26897951,1
26897952,26949370,-1
26949371,26983571,1
26983572,27039771,-1
27039772,27072011,1
27072012,27122170,-1
27122171,27156371,1
27156372,27212863,-1
27212864,27242771,1
27242772,27298570,-1
27298571,27304735,1
27304736,27304771,-1
27304772,27333071,1
27333072,27384970,-1
27384971,27419472,1
27419473,27467770,-1
27467771,27477715,1
27477716,27477724,-1
27477725,27504671,1
27504672,27554170,-1
27554171,27559761,1
27559762,27559812,-1
27559813,27588372,1
27588373,27640570,-1
27640571,27674771,1
27674772,27726970,-1
27726971,27761171,1
27761172,27813370,-1
27813371,27852491,1
27852492,27909510,-1
27909511,27937871,1
27937872,28002322,-1
28002323,28024271,1
28024272,28080308,-1
28080309,28106771,1
28106772,28165366,-1
28165367,28193172,1
28193173,28245370,-1
28245371,28279571,1
28279572,28331770,-1
28331771,28342832,1
28342833,28342836,-1
28342837,28365971,1
28365972,28418170,-1
28418171,28450742,1
28450743,28508170,-1
28508171,28542671,1
28542672,28594570,-1
28594571,28632556,1
28632557,28680970,-1
28680971,28715831,1
28715832,28767370,-1
28767371,28801571,1
28801572,28861963,-1
28861964,28887972,1
28887973,28940170,-1
28940171,28976171,1
28976172,29026570,-1
29026571,29060771,1
29060772,29117633,-1
29117634,29151071,1
29151072,29205765,-1
29205766,29237471,1
29237472,29285770,-1
29285771,29319971,1
29319972,29372170,-1
29372171,29380697,1
29380698,29380721,-1
29380722,29406371,1
29406372,29458570,-1
29458571,29492773,1
29492774,29544970,-1
29544971,29579172,1
29579173,29631370,-1
29631371,29665571,1
29665572,29721370,-1
29721371,29755871,1
29755872,29807770,-1
29807771,29841745,1
29841746,29894471,-1
29894472,29924771,1
29924772,29979555,-1
29979556,30011171,1
30011172,30065770,-1
30065771,30097573,1
30097574,30156110,-1
30156111,30183971,1
30183972,30240067,-1
30240068,30270372,1
30270373,30326170,-1
30326171,30360671,1
30360672,30412570,-1
30412571,30447071,1
30447072,30469030,-1
30469031,30471671,1
30471672,30495370,-1
30495371,30529572,1
30529573,30586536,-1
30586537,30615971,1
30615972,30668170,-1
30668171,30703451,1
30703452,30754570,-1
30754571,30788771,1
30788772,30841518,-1
30841519,30877211,1
30877212,30935200,-1
30935201,30962419,1
30962420,30962498,-1
30962499,30965473,1
30965474,31020437,-1
31020438,31051871,1
31051872,31110678,-1
31110679,31134491,1
31134492,31186570,-1
31186571,31220771,1
31220772,31275285,-1
31275286,31307171,1
31307172,31359370,-1
31359371,31393571,1
31393572,31448283,-1
31448284,31452873,1
31452874,31452951,-1
31452952,31479973,1
31479974,31536246,-1
31536247,31570273,1
31570274,31623929,-1
31623930,31658171,1
31658172,31704970,-1
31704971,31740191,1
31740192,31791370,-1
31791371,31825571,1
31825572,31877770,-1
31877771,31911974,1
31911975,31973781,-1
31973782,31998371,1
31998372,32051067,-1
32051068,32084772,1
32084773,32144938,-1
32144939,32175071,1
32175072,32226970,-1
32226971,32261471,1
32261472,32316565,-1
32316566,32343971,1
32343972,32399082,-1
32399083,32430373,1
32430374,32482570,-1
32482571,32516771,1
32516772,32568970,-1
32568971,32604371,1
32604372,32643490,-1
32643491,32664447,1
32664448,32664456,-1
32664457,32689571,1
32689572,32747743,-1
32747744,32779872,1
32779873,32831770,-1
32831771,32866271,1
32866272,32914570,-1
32914571,32948772,1
32948773,33006168,-1
33006169,33035173,1
33035174,33086110,-1
33086111,33121571,1
33121572,33173770,-1
33173771,33182200,1
33182201,33182367,-1
33182368,33188395,1
33188396,33188421,-1
33188422,33209831,1
33209832,33260170,-1
33260171,33273628,1
33273629,33273671,-1
33273672,33297971,1
33297972,33350170,-1
33350171,33384672,1
33384673,33436570,-1
33436571,33471071,1
33471072,33519370,-1
33519371,33553571,1
33553572,33556570,-1
33556571,33564791,1
33564792,33610444,-1
33610445,33640871,1
33640872,33696390,-1
33696391,33728231,1
33728232,33783428,-1
33783429,33814571,1
33814572,33864970,-1
33864971,33903371,1
33903372,33962582,-1
33962583,33991391,1
33991392,34041370,-1
34041371,34079231,1
34079232,34124170,-1
34124171,34158371,1
34158372,34210570,-1
34210571,34244772,1
34244773,34296970,-1
34296971,34333211,1
34333212,34383370,-1
34383371,34417572,1
34417573,34474291,-1
34474292,34503971,1
34503972,34559770,-1
34559771,34594271,1
34594272,34646170,-1
34646171,34678566,1
34678567,34678569,-1
34678570,34680673,1
34680674,34743070,-1
34743071,34762230,1
34762231,34815370,-1
34815371,34850831,1
34850832,34901770,-1
34901771,34937771,1
34937772,34988170,-1
34988171,34994358,1
34994359,34994374,-1
34994375,35023511,1
35023512,35074570,-1
35074571,35108774,1
35108775,35164570,-1
35164571,35199072,1
35199073,35254055,-1
35254056,35285473,1
35285474,35333770,-1
35333771,35368691,1
35368692,35420170,-1
35420171,35454371,1
35454372,35508934,-1
35508935,35542571,1
35542572,35592790,-1
35592791,35629931,1
35629932,35679370,-1
35679371,35717111,1
35717112,35771229,-1
35771230,35802133,1
35802134,35802168,-1
35802169,35803871,1
35803872,35855770,-1
35855771,35882607,1
35882608,35882622,-1
35882623,35890273,1
35890274,35940317,-1
35940318,35972771,1
35972772,36024970,-1
36024971,36031613,1
36031614,36031646,-1
36031647,36033719,1
36033720,36033921,-1
36033922,36059171,1
36059172,36111370,-1
36111371,36145571,1
36145572,36197770,-1
36197771,36231971,1
36231972,36280570,-1
36280571,36318371,1
36318372,36341710,-1
36341711,36343571,1
36343572,36374170,-1
36374171,36408671,1
36408672,36460570,-1
36460571,36497531,1
36497532,36543370,-1
36543371,36577573,1
36577574,36629770,-1
36629771,36663972,1
36663973,36716170,-1
36716171,36750374,1
36750375,36802570,-1
36802571,36836771,1
36836772,36872770,-1
36872771,36874451,1
36874452,36893067,-1
36893068,36923531,1
36923532,36984226,-1
36984227,37014071,1
37014072,37065370,-1
37065371,37099872,1
37099873,37148170,-1
37148171,37184171,1
37184172,37234570,-1
37234571,37268771,1
37268772,37322967,-1
37322968,37356971,1
37356972,37415081,-1
37415082,37442231,1
37442232,37494420,-1
37494421,37530551,1
37530552,37583770,-1
37583771,37618272,1
37618273,37672463,-1
37672464,37704672,1
37704673,37755844,-1
37755845,37787171,1
37787172,37839370,-1
37839371,37873572,1
37873573,37929184,-1
37929185,37959971,1
37959972,38015376,-1
38015377,38047211,1
38047212,38098570,-1
38098571,38132771,1
38132772,38190226,-1
38190227,38223311,1
38223312,38247070,-1
38247071,38251811,1
38251812,38277287,-1
38277288,38309472,1
38309473,38357770,-1
38357771,38391971,1
38391972,38444170,-1
38444171,38451274,1
38451275,38451299,-1
38451300,38479151,1
38479152,38530570,-1
38530571,38564773,1
38564774,38616970,-1
38616971,38651173,1
38651174,38703370,-1
38703371,38737571,1
38737572,38793370,-1
38793371,38827871,1
38827872,38879770,-1
38879771,38914271,1
38914272,38962570,-1
38962571,38996771,1
38996772,39048970,-1
39048971,39084551,1
39084552,39139135,-1
39139136,39170351,1
39170352,39226344,-1
39226345,39256751,1
39256752,39308170,-1
39308171,39318860,1
39318861,39318947,-1
39318948,39318950,1
39318951,39318972,-1
39318973,39342371,1
39342372,39398170,-1
39398171,39432671,1
39432672,39484570,-1
39484571,39519071,1
39519072,39570327,-1
39570328,39601573,1
39601574,39653770,-1
39653771,39666023,1
39666024,39666037,-1
39666038,39690491,1
39690492,39744398,-1
39744399,39774371,1
39774372,39826570,-1
39826571,39832386,1
39832387,39832403,-1
39832404,39834599,1
39834600,39834637,-1
39834638,39862511,1
39862512,39922107,-1
39922108,39947171,1
39947172,40002970,-1
40002971,40038431,1
40038432,40093760,-1
40093761,40123871,1
40123872,40179594,-1
40179595,40208171,1
40208172,40261338,-1
40261339,40296311,1
40296312,40345626,-1
40345627,40362715,1
40362716,40362750,-1
40362751,40362880,1
40362881,40362988,-1
40362989,40384631,1
40384632,40431370,-1
40431371,40443110,1
40443111,40443126,-1
40443127,40472951,1
40472952,40517770,-1
40517771,40558151,1
40558152,40618788,-1
40618789,40642271,1
40642272,40694170,-1
40694171,40729211,1
40729212,40776970,-1
40776971,40812971,1
40812972,40864795,-1
40864796,40899911,1
40899912,40955553,-1
40955554,40986731,1
40986732,41036170,-1
41036171,41043399,1
41043400,41043549,-1
41043550,41072171,1
41072172,41129267,-1
41129268,41158271,1
41158272,41212570,-1
41212571,41247731,1
41247732,41302332,-1
41302333,41330591,1
41330592,41378170,-1
41378171,41412371,1
41412372,41464570,-1
41464571,41499491,1
41499492,41553525,-1
41553526,41585171,1
41585172,41639983,-1
41639984,41648142,1
41648143,41648152,-1
41648153,41674631,1
41674632,41723770,-1
41723771,41757973,1
41757974,41817712,-1
41817713,41845304,1
41845305,41845504,-1
41845505,41847604,1
41847605,41873170,-1
41873171,41880671,1
41880672,41902385,-1
41902386,41931753,1
41931754,41984297,-1
41984298,42017171,1
42017172,42071126,-1
42071127,42076947,1
42076948,42077006,-1
42077007,42105731,1
42105732,42155770,-1
42155771,42165155,1
42165156,42165306,-1
42165307,42190151,1
42190152,42242170,-1
42242171,42277271,1
42277272,42328570,-1
42328571,42336505,1
42336506,42336748,-1
42336749,42365591,1
42365592,42420788,-1
42420789,42453071,1
42453072,42505434,-1
42505435,42539471,1
42539472,42587770,-1
42587771,42621971,1
42621972,42674969,-1
42674970,42709631,1
42709632,42767633,-1
42767634,42798251,1
42798252,42849076,-1
42849077,42884831,1
42884832,42935603,-1
42935604,42945166,1
42945167,42945231,-1
42945232,42945250,1
42945251,42946039,-1
42946040,42946239,1
42946240,42949080,-1
42949081,42969191,1
42969192,43023370,-1
43023371,43057871,1
43057872,43109770,-1
43109771,43145831,1
43145832,43192570,-1
43192571,43226772,1
43226773,43284107,-1
43284108,43313172,1
43313173,43369715,-1
43369716,43399571,1
43399572,43451770,-1
43451771,43488611,1
43488612,43538170,-1
43538171,43545157,1
43545158,43545196,-1
43545197,43546005,1
43546006,43546279,-1
43546280,43575071,1
43575072,43628170,-1
43628171,43662671,1
43662672,43714570,-1
43714571,43749073,1
43749074,43801581,-1
43801582,43832651,1
43832652,43883770,-1
43883771,43895047,1
43895048,43895099,-1
43895100,43919351,1
43919352,43970170,-1
43970171,44006171,1
44006172,44056570,-1
44056571,44066394,1
44066395,44066573,-1
44066574,44066771,1
44066772,44066781,-1
44066782,44093651,1
44093652,44142970,-1
44142971,44177951,1
44177952,44232970,-1
44232971,44266849,1
44266850,44266898,-1
44266899,44267043,1
44267044,44267076,-1
44267077,44267473,1
44267474,44326526,-1
44326527,44354651,1
44354652,44402170,-1
44402171,44436371,1
44436372,44489666,-1
44489667,44500825,1
44500826,44500937,-1
44500938,44524691,1
44524692,44557870,-1
44557871,44560811,1
44560812,44575118,-1
44575119,44609171,1
44609172,44664489,-1
44664490,44695571,1
44695572,44747770,-1
44747771,44781971,1
44781972,44838972,-1
44838973,44872154,1
44872155,44872200,-1
44872201,44872246,1
44872247,44925950,-1
44925951,44958559,1
44958560,44958630,-1
44958631,44958673,1
44958674,45011763,-1
45011764,45041171,1
45041172,45096599,-1
45096600,45128471,1
45128472,45183292,-1
45183293,45214811,1
45214812,45266170,-1
45266171,45278727,1
45278728,45278746,-1
45278747,45300373,1
45300374,45352570,-1
45352571,45387671,1
45387672,45447557,-1
45447558,45477071,1
45477072,45528970,-1
45528971,45563471,1
45563472,45616721,-1
45616722,45645971,1
45645972,45706066,-1
45706067,45732371,1
45732372,45784570,-1
45784571,45818771,1
45818772,45873834,-1
45873835,45878207,1
45878208,45878211,-1
45878212,45881583,1
45881584,45881594,-1
45881595,45905173,1
45905174,45957370,-1
45957371,45965453,1
45965454,45965563,-1
45965564,45991572,1
45991573,46047370,-1
46047371,46081871,1
46081872,46136724,-1
46136725,46168272,1
46168273,46216570,-1
46216571,46251611,1
